UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Failure_Type,Temp_Diff,Power_W,Tool_Wear_Speed_Ratio
9808,L56987,L,298.2,309.0,1413,55.0,145,0,0,0,0,0,0,No Failure,10.800000000000011,8138.295769124359,0.1026185413827421
9809,M24668,M,298.2,309.0,1441,44.2,147,0,0,0,0,0,0,No Failure,10.800000000000011,6669.831587032394,0.10201249061753997
9810,M24669,M,298.2,309.0,1353,50.3,150,0,0,0,0,0,0,No Failure,10.800000000000011,7126.797182448053,0.11086474419168704
9811,L56990,L,298.1,309.0,1502,40.9,153,0,0,0,0,0,0,No Failure,10.899999999999977,6433.123052559914,0.10186418041368722
9812,L56991,L,298.2,309.0,1610,31.7,155,0,0,0,0,0,0,No Failure,10.800000000000011,5344.582142042075,0.09627329132749508
9813,M24672,M,298.2,309.1,1411,45.8,157,0,0,0,0,0,0,No Failure,10.900000000000034,6767.388510901868,0.11126860303849324
9814,L56993,L,298.3,309.1,1387,52.3,160,0,0,0,0,0,0,No Failure,10.800000000000011,7596.38150835563,0.1153568845323945
9815,H39228,H,298.3,309.1,1430,40.9,162,0,0,0,0,0,0,No Failure,10.800000000000011,6124.74431768354,0.11328671249449851
9816,M24675,M,298.4,309.1,1576,38.8,167,0,0,0,0,0,0,No Failure,10.700000000000045,6403.487361861051,0.10596446633271278
9817,M24676,M,298.5,309.2,1721,29.4,170,0,0,0,0,0,0,No Failure,10.699999999999989,5298.547337691472,0.09877977862417328
9818,M24677,M,298.5,309.3,1465,42.4,173,0,0,0,0,0,0,No Failure,10.800000000000011,6504.7723090127865,0.11808873639529872
9819,M24678,M,298.6,309.4,1407,45.1,176,0,0,0,0,0,0,No Failure,10.799999999999955,6645.065364946595,0.12508884061770548
9820,M24679,M,298.6,309.4,1464,36.9,179,0,0,0,0,0,0,No Failure,10.799999999999955,5657.128723172212,0.12226775872767924
9821,M24680,M,298.6,309.5,1568,36.7,182,0,0,0,0,0,0,No Failure,10.899999999999977,6026.161140213893,0.11607142783117712
9822,L57001,L,298.6,309.4,1667,35.6,185,0,0,0,0,0,0,No Failure,10.799999999999955,6214.614811527233,0.1109778037733785
9823,L57002,L,298.5,309.4,1360,60.9,187,1,0,0,0,1,0,OSF,10.899999999999977,8673.3089980307,0.1374999989889706
9824,M24683,M,298.5,309.3,1488,43.7,189,0,0,0,0,0,0,No Failure,10.800000000000011,6809.464908508949,0.12701612817865504
9825,L57004,L,298.4,309.3,1504,39.3,192,0,0,0,0,0,0,No Failure,10.900000000000034,6189.691509808753,0.12765957361928476
9826,L57005,L,298.4,309.2,1610,32.4,194,0,0,0,0,0,0,No Failure,10.800000000000011,5462.601306061932,0.12049689366150998
9827,L57006,L,298.4,309.2,1345,52.7,196,0,0,0,0,0,0,No Failure,10.800000000000011,7422.693322514164,0.14572490597974047
9828,M24687,M,298.3,309.3,1376,57.0,198,0,0,0,0,0,0,No Failure,11.0,8213.379833545154,0.14389534779145824
9829,L57008,L,298.4,309.4,1385,50.0,201,0,0,0,0,0,0,No Failure,11.0,7251.843042036438,0.14512635274277003
9830,M24689,M,298.4,309.4,1429,41.8,203,0,0,0,0,0,0,No Failure,11.0,6255.1413567585405,0.142057381791061
9831,L57010,L,298.3,309.3,1337,56.1,206,1,0,0,0,1,0,OSF,11.0,7854.578536578664,0.1540762890495416
9832,L57011,L,298.4,309.3,1542,35.4,208,0,0,0,0,0,0,No Failure,10.900000000000034,5716.3163287658435,0.13488975269202494
9833,L57012,L,298.4,309.2,2118,17.7,210,0,0,0,0,0,0,No Failure,10.800000000000011,3925.7970117788773,0.0991501411749285
9834,L57013,L,298.3,309.1,1386,45.3,212,0,0,0,0,0,0,No Failure,10.800000000000011,6574.913600991934,0.1529581518545588
9835,M24694,M,298.3,309.1,1632,32.7,0,0,0,0,0,0,0,No Failure,10.800000000000011,5588.516339617811,0.0
9836,L57015,L,298.4,309.3,1545,36.9,3,0,0,0,0,0,0,No Failure,10.900000000000034,5970.1255992493625,0.0019417475602475887
9837,M24696,M,298.4,309.3,1390,53.6,5,0,0,0,0,0,0,No Failure,10.900000000000034,7802.040635435132,0.003597122276279696
9838,M24697,M,298.4,309.3,1355,50.6,8,0,0,0,0,0,0,No Failure,10.900000000000034,7179.900570269233,0.005904058997018015
9839,L57018,L,298.4,309.2,1425,45.5,11,0,0,0,0,0,0,No Failure,10.800000000000011,6789.767122570941,0.007719298191443522
9840,M24699,M,298.4,309.2,1491,51.2,13,0,0,0,0,0,0,No Failure,10.800000000000011,7994.2223300307305,0.008718980491489064
9841,H39254,H,298.3,309.2,1486,42.4,16,0,0,0,0,0,0,No Failure,10.899999999999977,6598.014778971331,0.010767160089050067
9842,M24701,M,298.3,309.2,1359,51.4,21,0,0,0,0,0,0,No Failure,10.899999999999977,7314.947166471546,0.015452538517641366
9843,L57022,L,298.4,309.3,1395,47.6,24,0,0,0,0,0,0,No Failure,10.900000000000034,6953.601179455648,0.017204300951940494
9844,L57023,L,298.3,309.2,1383,52.1,26,0,0,0,0,0,0,No Failure,10.899999999999977,7545.508651318501,0.018799710637746127
9845,H39258,H,298.3,309.1,1484,37.0,28,0,0,0,0,0,0,No Failure,10.800000000000011,5749.952314110278,0.01886792440115954
9846,L57025,L,298.3,309.1,1421,47.4,33,0,0,0,0,0,0,No Failure,10.800000000000011,7053.440993986732,0.023223082172955087
9847,L57026,L,298.3,309.0,1339,58.8,35,0,0,0,0,0,0,No Failure,10.699999999999989,8244.921423787195,0.026138909438843096
9848,L57027,L,298.4,309.1,1362,46.1,37,0,0,0,0,0,0,No Failure,10.700000000000045,6575.164928404221,0.02716593225281988
9849,H39262,H,298.5,309.2,1568,40.6,39,0,0,0,0,0,0,No Failure,10.699999999999989,6666.543386721636,0.024872448820966526
9850,L57029,L,298.6,309.4,2312,15.5,44,0,0,0,0,0,0,No Failure,10.799999999999955,3752.737144468127,0.019031141786197484
9851,M24710,M,298.5,309.3,1498,34.6,46,0,0,0,0,0,0,No Failure,10.800000000000011,5427.708683656062,0.030707609941871765
9852,M24711,M,298.5,309.3,1761,27.2,49,0,0,0,0,0,0,No Failure,10.800000000000011,5015.992494427607,0.027825099217347535
9853,L57032,L,298.6,309.4,1316,51.4,52,0,0,0,0,0,0,No Failure,10.799999999999955,7083.495563706073,0.03951367751129425
9854,L57033,L,298.6,309.4,1525,37.8,54,0,0,0,0,0,0,No Failure,10.799999999999955,6036.570283872787,0.035409835833378124
9855,H39268,H,298.6,309.4,1362,45.3,56,0,0,0,0,0,0,No Failure,10.799999999999955,6461.062283225839,0.04111600557183549
9856,L57035,L,298.7,309.6,1516,38.5,61,0,0,0,0,0,0,No Failure,10.900000000000034,6112.073227314062,0.04023746675305101
9857,L57036,L,298.6,309.5,1450,44.2,63,0,0,0,0,0,0,No Failure,10.899999999999977,6711.489105618995,0.043448275562425684
9858,M24717,M,298.6,309.5,1366,55.0,65,0,0,0,0,0,0,No Failure,10.899999999999977,7867.595202140038,0.04758418706014504
9859,L57038,L,298.5,309.5,1547,33.1,68,0,0,0,0,0,0,No Failure,11.0,5362.248364730763,0.043956043671906635
9860,M24719,M,298.6,309.5,1580,33.9,70,0,0,0,0,0,0,No Failure,10.899999999999977,5608.999523719216,0.044303797187950654
9861,H39274,H,298.7,309.6,1755,26.9,73,0,0,0,0,0,0,No Failure,10.900000000000034,4943.767279321578,0.04159544135843053
9862,M24721,M,298.7,309.6,1800,24.8,78,0,0,0,0,0,0,No Failure,10.900000000000034,4674.689868541612,0.043333333092592595
9863,M24722,M,298.8,309.7,1439,45.8,81,0,0,0,0,0,0,No Failure,10.899999999999977,6901.681124867319,0.05628908925441912
9864,L57043,L,298.9,309.8,1411,56.3,84,0,0,0,0,0,0,No Failure,10.900000000000034,8318.864042877189,0.059532246211677915
9865,M24724,M,298.9,309.9,1645,31.4,86,0,0,0,0,0,0,No Failure,11.0,5409.089511195785,0.05227963494054933
9866,M24725,M,298.9,309.8,2450,13.9,89,0,0,0,0,0,0,No Failure,10.900000000000034,3566.2312606000137,0.03632653046397334
9867,L57046,L,299.0,309.9,1630,34.0,92,0,0,0,0,0,0,No Failure,10.899999999999977,5803.568828731544,0.05644171744514284
9868,L57047,L,299.0,309.9,1411,44.7,94,0,0,0,0,0,0,No Failure,10.899999999999977,6604.852978980645,0.06661941837973481
9869,L57048,L,298.9,309.9,1526,35.4,96,0,0,0,0,0,0,No Failure,11.0,5657.003059466068,0.06290956708447204
9870,L57049,L,298.9,309.9,1590,31.3,98,0,0,0,0,0,0,No Failure,11.0,5211.588053040108,0.061635219738143274
9871,H39284,H,299.0,309.9,1884,25.6,100,0,0,0,0,0,0,No Failure,10.899999999999977,5050.675677323238,0.05307855598153633
9872,M24731,M,298.9,309.8,1947,21.7,105,0,0,0,0,0,0,No Failure,10.900000000000034,4424.399181830113,0.05392912144874617
9873,L57052,L,298.9,309.9,1373,52.1,108,0,0,0,0,0,0,No Failure,11.0,7490.949658901159,0.07865986832731342
9874,L57053,L,298.9,309.8,1616,36.5,110,0,0,0,0,0,0,No Failure,10.900000000000034,6176.7900359780115,0.06806930650947211
9875,M24734,M,298.9,309.9,1449,44.1,112,0,0,0,0,0,0,No Failure,11.0,6691.686599925867,0.07729468545690349
9876,M24735,M,298.9,309.8,1363,50.6,115,0,0,0,0,0,0,No Failure,10.900000000000034,7222.2911271416715,0.08437270664436752
9877,H39290,H,298.8,309.7,1461,55.1,118,0,0,0,0,0,0,No Failure,10.899999999999977,8430.055478863243,0.08076659766757975
9878,L57057,L,298.8,309.7,1374,58.6,123,0,0,0,0,0,0,No Failure,10.899999999999977,8431.657691116574,0.089519650003496
9879,L57058,L,298.7,309.7,1293,59.1,125,0,0,0,0,0,0,No Failure,11.0,8002.296223150456,0.096674399871041
9880,M24739,M,298.8,309.8,1490,38.6,127,0,0,0,0,0,0,No Failure,11.0,6022.851995952113,0.08523489875681275
9881,L57060,L,298.8,309.8,1753,27.5,130,0,0,0,0,0,0,No Failure,11.0,5048.277594930998,0.07415858485933494
9882,L57061,L,298.8,309.8,1493,38.5,132,0,0,0,0,0,0,No Failure,11.0,6019.343884155603,0.08841259150426932
9883,L57062,L,298.8,309.8,1895,22.0,134,0,0,0,0,0,0,No Failure,11.0,4365.766590938616,0.07071240068225647
9884,H39297,H,298.7,309.6,1654,34.3,136,0,0,0,0,0,0,No Failure,10.900000000000034,5940.982091399561,0.08222490881363417
9885,L57064,L,298.7,309.5,1673,30.8,141,0,0,0,0,0,0,No Failure,10.800000000000011,5396.041429707876,0.08427973649563816
9886,L57065,L,298.8,309.6,1613,27.7,143,0,0,0,0,0,0,No Failure,10.800000000000011,4678.88913072191,0.0886546801695308
9887,L57066,L,298.8,309.6,1903,22.3,145,0,0,0,0,0,0,No Failure,10.800000000000011,4443.98177603749,0.07619548041936164
9888,L57067,L,298.8,309.5,1368,44.7,147,0,0,0,0,0,0,No Failure,10.699999999999989,6403.571137665147,0.1074561395653791
9889,M24748,M,298.8,309.6,1575,34.4,149,0,0,0,0,0,0,No Failure,10.800000000000011,5673.7163323831655,0.09460317400251954
9890,H39303,H,298.8,309.6,1516,40.2,152,0,0,0,0,0,0,No Failure,10.800000000000011,6381.95698020845,0.100263851581373
9891,L57070,L,298.8,309.5,1645,32.8,157,0,0,0,0,0,0,No Failure,10.699999999999989,5650.259107236362,0.09544072890309588
9892,L57071,L,298.8,309.5,1374,48.1,159,0,0,0,0,0,0,No Failure,10.699999999999989,6920.865784005242,0.11572052317525093
9893,H39306,H,298.9,309.7,1407,48.6,161,0,0,0,0,0,0,No Failure,10.800000000000011,7160.757799033359,0.11442785988324193
9894,M24753,M,298.9,309.6,1284,55.3,166,0,0,0,0,0,0,No Failure,10.700000000000045,7435.647156222465,0.12928348808969245
9895,L57074,L,298.9,309.5,1645,31.1,169,0,0,0,0,0,0,No Failure,10.600000000000023,5357.410312044234,0.1027355616854981
9896,L57075,L,298.8,309.4,1387,54.1,171,0,0,0,0,0,0,No Failure,10.599999999999966,7857.824848987374,0.12328767034399661
9897,M24756,M,298.8,309.3,1618,35.1,173,0,0,0,0,0,0,No Failure,10.5,5947.223388804694,0.10692212542075324
9898,L57077,L,298.8,309.3,1357,47.1,176,0,0,0,0,0,0,No Failure,10.5,6693.131732546518,0.12969786197717126
9899,L57078,L,298.7,309.2,1396,44.8,178,0,0,0,0,0,0,No Failure,10.5,6549.257260987618,0.12750716241040716
9900,L57079,L,298.7,309.2,1586,31.4,180,0,0,0,0,0,0,No Failure,10.5,5215.085692861105,0.11349306359714335
9901,H39314,H,298.7,309.2,1449,42.3,182,0,0,0,0,0,0,No Failure,10.5,6418.5565346227695,0.12560386386746816
9902,M24761,M,298.7,309.2,1423,48.9,187,0,0,0,0,0,0,No Failure,10.5,7286.892744074989,0.13141250786076944
9903,H39316,H,298.7,309.3,1402,45.3,190,0,0,0,0,0,0,No Failure,10.600000000000023,6650.814479502664,0.1355206837694673
9904,M24763,M,298.7,309.2,1437,45.7,195,0,0,0,0,0,0,No Failure,10.5,6877.040566487664,0.13569937275087424
9905,L57084,L,298.6,309.1,1537,35.7,198,0,0,0,0,0,0,No Failure,10.5,5746.067211195339,0.1288223804240574
9906,M24765,M,298.7,309.1,1423,49.5,200,0,0,0,0,0,0,No Failure,10.400000000000034,7376.302470996155,0.14054813674948605
9907,M24766,M,298.6,309.1,1587,37.3,203,0,0,0,0,0,0,No Failure,10.5,6198.896376283771,0.12791430291169312
9908,M24767,M,298.6,309.1,1487,43.2,206,0,0,0,0,0,0,No Failure,10.5,6727.029517278752,0.13853396006365865
9909,L57088,L,298.6,309.0,1456,47.7,0,0,0,0,0,0,0,No Failure,10.399999999999977,7272.912656766514,0.0
9910,L57089,L,298.7,309.1,1607,32.7,2,0,0,0,0,0,0,No Failure,10.400000000000034,5502.90793980749,0.00124455506381733
9911,L57090,L,298.6,309.0,1469,46.0,4,0,0,0,0,0,0,No Failure,10.399999999999977,7076.3327324558895,0.002722940757502105
9912,M24771,M,298.6,309.0,1481,40.8,6,0,0,0,0,0,0,No Failure,10.399999999999977,6327.670259154416,0.004051316650565046
9913,L57092,L,298.6,308.9,1327,58.8,9,0,0,0,0,0,0,No Failure,10.299999999999955,8171.031164574764,0.006782215472628369
9914,L57093,L,298.5,308.8,1589,30.6,11,0,0,0,0,0,0,No Failure,10.300000000000011,5091.8305410852645,0.006922592782110807
9915,L57094,L,298.5,308.8,1670,29.6,13,0,0,0,0,0,0,No Failure,10.300000000000011,5176.506935075022,0.007784431091111191
9916,M24775,M,298.5,308.7,1662,28.3,15,0,0,0,0,0,0,No Failure,10.199999999999989,4925.451794151149,0.00902527070381907
9917,M24776,M,298.5,308.8,1553,34.9,18,0,0,0,0,0,0,No Failure,10.300000000000011,5675.779311559023,0.011590469983319576
9918,M24777,M,298.5,308.8,1557,36.0,21,0,0,0,0,0,0,No Failure,10.300000000000011,5869.751713967169,0.013487475828596815
9919,L57098,L,298.4,308.8,1352,56.7,24,0,0,0,0,0,0,No Failure,10.400000000000034,8027.6488758649275,0.017751479158642905
9920,L57099,L,298.5,308.8,1305,58.7,26,0,0,0,0,0,0,No Failure,10.300000000000011,8021.899761308857,0.019923371494840067
9921,H39334,H,298.5,308.7,1450,43.9,28,0,0,0,0,0,0,No Failure,10.199999999999989,6665.936012141943,0.019310344694411417
9922,M24781,M,298.5,308.7,1347,48.5,33,0,0,0,0,0,0,No Failure,10.199999999999989,6841.289242089812,0.024498886232376494
9923,H39336,H,298.6,308.8,1566,39.1,36,0,0,0,0,0,0,No Failure,10.199999999999989,6412.053437829839,0.022988505600328828
9924,M24783,M,298.5,308.7,1615,33.3,41,0,0,0,0,0,0,No Failure,10.199999999999989,5631.776070457742,0.025386996746829742
9925,M24784,M,298.5,308.6,1384,54.4,44,0,0,0,0,0,0,No Failure,10.100000000000023,7884.308475057136,0.03179190728474055
9926,M24785,M,298.5,308.7,1367,47.3,47,0,0,0,0,0,0,No Failure,10.199999999999989,6771.0851182575925,0.03438185783188107
9927,M24786,M,298.5,308.6,1897,20.2,50,0,0,0,0,0,0,No Failure,10.100000000000023,4012.7981843322905,0.026357406292264594
9928,L57107,L,298.5,308.6,1522,36.9,53,0,0,0,0,0,0,No Failure,10.100000000000023,5881.249943079308,0.03482260161088961
9929,M24788,M,298.4,308.5,1576,27.4,55,0,0,0,0,0,0,No Failure,10.100000000000023,4522.050353479196,0.03489847693592337
9930,H39343,H,298.4,308.4,1479,39.2,58,0,0,0,0,0,0,No Failure,10.0,6071.31629862149,0.0392156860093598
9931,L57110,L,298.3,308.3,1452,45.5,63,0,0,0,0,0,0,No Failure,10.0,6918.415341735443,0.04338842945324773
9932,L57111,L,298.3,308.3,1432,46.9,65,0,0,0,0,0,0,No Failure,10.0,7033.062529640445,0.045391061135537286
9933,L57112,L,298.3,308.2,1663,28.4,67,0,0,0,0,0,0,No Failure,9.899999999999977,4945.830258497435,0.040288634754728596
9934,L57113,L,298.3,308.3,1597,32.4,69,0,0,0,0,0,0,No Failure,10.0,5418.493345205531,0.04320601100058854
9935,L57114,L,298.3,308.2,1472,44.3,71,0,0,0,0,0,0,No Failure,9.899999999999977,6828.733343450965,0.04823369532449935
9936,L57115,L,298.4,308.3,1452,48.5,73,0,0,0,0,0,0,No Failure,9.900000000000034,7374.574595036681,0.05027548174741404
9937,H39350,H,298.3,308.2,1534,33.2,75,0,0,0,0,0,0,No Failure,9.899999999999977,5333.251464538129,0.048891785861200875
9938,L57117,L,298.3,308.1,1505,46.1,80,0,0,0,0,0,0,No Failure,9.800000000000011,7265.508970079555,0.05315614582620501
9939,L57118,L,298.3,308.1,1528,33.9,82,0,0,0,0,0,0,No Failure,9.800000000000011,5424.39953939428,0.053664921114758374
9940,H39353,H,298.3,308.1,2636,12.8,84,0,0,0,0,0,0,No Failure,9.800000000000011,3533.3283135414163,0.03186646421901948
9941,M24800,M,298.3,308.1,1722,28.6,89,0,0,0,0,0,0,No Failure,9.800000000000011,5157.364163839148,0.051684087969314244
9942,L57121,L,298.4,308.1,1395,44.0,92,0,0,0,0,0,0,No Failure,9.700000000000045,6427.698569244716,0.0659498203157719
9943,L57122,L,298.4,308.1,1375,50.8,94,0,0,0,0,0,0,No Failure,9.700000000000045,7314.6748951082345,0.06836363586644628
9944,M24803,M,298.3,308.0,1766,26.0,96,0,0,0,0,0,0,No Failure,9.699999999999989,4808.312276074298,0.054360135592524714
9945,L57124,L,298.3,307.9,1399,47.8,99,0,0,0,0,0,0,No Failure,9.599999999999966,7002.840408312911,0.0707648315170491
9946,L57125,L,298.3,308.0,1578,37.8,101,0,0,0,0,0,0,No Failure,9.699999999999989,6246.365841279513,0.06400506930288295
9947,L57126,L,298.3,307.9,1502,42.0,103,0,0,0,0,0,0,No Failure,9.599999999999966,6606.1410319686165,0.06857523256607702
9948,M24807,M,298.2,307.9,1529,36.6,105,0,0,0,0,0,0,No Failure,9.699999999999989,5860.264104153328,0.06867233441025289
9949,L57128,L,298.2,307.8,1804,25.1,108,0,0,0,0,0,0,No Failure,9.600000000000023,4741.7523997202425,0.059866961974129926
9950,M24809,M,298.2,307.8,1411,53.4,110,0,0,0,0,0,0,No Failure,9.600000000000023,7890.361276903052,0.07795889384862584
9951,L57130,L,298.1,307.8,1413,54.1,113,0,0,0,0,0,0,No Failure,9.699999999999989,8005.123656538688,0.07997169087068867
9952,L57131,L,298.2,307.8,1355,59.4,115,0,0,0,0,0,0,No Failure,9.600000000000023,8428.578930316055,0.08487084808213397
9953,L57132,L,298.2,307.8,1429,46.9,117,0,0,0,0,0,0,No Failure,9.600000000000023,7018.328460095108,0.0818754367958332
9954,L57133,L,298.1,307.8,1565,35.3,119,0,0,0,0,0,0,No Failure,9.699999999999989,5785.190511708044,0.076038338172279
9955,M24814,M,298.1,307.9,1446,42.8,121,0,0,0,0,0,0,No Failure,9.799999999999955,6480.979980649599,0.08367911422075301
9956,M24815,M,298.2,307.9,1462,38.8,124,0,0,0,0,0,0,No Failure,9.699999999999989,5940.290941015771,0.08481532089729603
9957,M24816,M,298.2,307.8,1578,34.5,127,0,0,0,0,0,0,No Failure,9.600000000000023,5701.048188469397,0.08048162179669441
9958,L57137,L,298.1,307.8,1606,33.0,130,0,0,0,0,0,0,No Failure,9.699999999999989,5549.937581831728,0.08094645030543929
9959,M24818,M,298.1,307.8,1525,35.9,132,0,0,0,0,0,0,No Failure,9.699999999999989,5733.144793413572,0.08655737648159098
9960,L57139,L,298.1,307.8,1379,49.1,135,0,0,0,0,0,0,No Failure,9.699999999999989,7090.459427421532,0.09789702612112382
9961,L57140,L,298.2,307.8,1575,35.0,137,0,0,0,0,0,0,No Failure,9.600000000000023,5772.676500971244,0.08698412643184682
9962,L57141,L,298.2,307.9,1399,54.9,139,0,0,0,0,0,0,No Failure,9.699999999999989,8043.01126394098,0.09935668263504874
9963,L57142,L,298.2,307.9,1429,49.4,141,0,0,0,0,0,0,No Failure,9.699999999999989,7392.439785260093,0.09867039818985025
9964,L57143,L,298.3,307.9,1435,39.9,143,0,0,0,0,0,0,No Failure,9.599999999999966,5995.886659008799,0.09965156724981486
9965,L57144,L,298.3,307.9,1766,26.5,145,0,0,0,0,0,0,No Failure,9.599999999999966,4900.779819844957,0.0821064548012092
9966,L57145,L,298.3,307.9,1703,28.9,147,0,0,0,0,0,0,No Failure,9.599999999999966,5153.960771797759,0.08631826138392096
9967,L57146,L,298.3,307.9,1507,41.2,149,0,0,0,0,0,0,No Failure,9.599999999999966,6501.882043771484,0.09887193033263483
9968,M24827,M,298.3,307.9,1609,32.4,151,0,0,0,0,0,0,No Failure,9.599999999999966,5459.208385996055,0.09384710942295146
9969,L57148,L,298.4,308.0,1605,32.4,154,0,0,0,0,0,0,No Failure,9.600000000000023,5445.636705732547,0.09595015516541959
9970,L57149,L,298.4,308.1,1491,50.0,156,0,0,0,0,0,0,No Failure,9.700000000000045,7806.857744170636,0.10462776589786878
9971,H39384,H,298.4,308.1,1891,24.7,158,0,0,0,0,0,0,No Failure,9.700000000000045,4891.218906202533,0.08355367486222277
9972,H39385,H,298.5,308.2,1563,44.6,163,0,0,0,0,0,0,No Failure,9.699999999999989,7299.993185440459,0.10428662761172983
9973,L57152,L,298.6,308.2,1390,51.4,168,0,0,0,0,0,0,No Failure,9.599999999999966,7481.807624279211,0.12086330848299778
9974,L57153,L,298.5,308.2,1444,40.5,170,0,0,0,0,0,0,No Failure,9.699999999999989,6124.220718907943,0.11772853104066114
9975,L57154,L,298.6,308.2,1361,68.2,172,1,0,0,1,1,0,OSF,9.599999999999966,9720.108614157843,0.12637766255416855
9976,M24835,M,298.6,308.3,1589,34.1,174,0,0,0,0,0,0,No Failure,9.699999999999989,5674.229459183252,0.10950283128066185
9977,L57156,L,298.6,308.2,1705,26.3,177,0,0,0,0,0,0,No Failure,9.599999999999966,4695.790899198224,0.10381231610667263
9978,L57157,L,298.6,308.3,1422,40.4,179,0,0,0,0,0,0,No Failure,9.699999999999989,6016.024267918309,0.12587904271533726
9979,H39392,H,298.6,308.3,1377,52.1,181,0,0,0,0,0,0,No Failure,9.699999999999989,7512.7732558680955,0.13144516970628053
9980,L57159,L,298.5,308.3,1334,49.8,186,0,0,0,0,0,0,No Failure,9.800000000000011,6956.8684358153805,0.1394302838123667
9981,L57160,L,298.6,308.4,1559,36.6,188,0,0,0,0,0,0,No Failure,9.799999999999955,5975.246395274715,0.12059012109948608
9982,L57161,L,298.7,308.5,1353,47.0,190,0,0,0,0,0,0,No Failure,9.800000000000011,6659.233947814284,0.14042867597613692
9983,M24842,M,298.7,308.4,1507,45.7,192,0,0,0,0,0,0,No Failure,9.699999999999989,7212.039063115457,0.1274054404286301
9984,L57163,L,298.7,308.4,1694,28.7,195,0,0,0,0,0,0,No Failure,9.699999999999989,5091.244110456594,0.11511215988717734
9985,H39398,H,298.7,308.4,1432,42.8,197,0,0,0,0,0,0,No Failure,9.699999999999989,6418.2319033818985,0.13756983144155147
9986,H39399,H,298.7,308.5,1572,35.6,202,0,0,0,0,0,0,No Failure,9.800000000000011,5860.452599712544,0.12849872691794703
9987,M24846,M,298.8,308.6,1507,42.3,207,0,0,0,0,0,0,No Failure,9.800000000000011,6675.475981833343,0.13735899046211686
9988,M24847,M,298.8,308.6,1500,37.1,210,0,0,0,0,0,0,No Failure,9.800000000000011,5827.654372409067,0.13999999906666669
